"rules","support","confidence","coverage","lift","count"
"157","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.288381742738589,0.985815602836879,0.29253112033195,1.97163120567376,139
"158","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.288381742738589,0.985815602836879,0.29253112033195,1.97163120567376,139
"137","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.284232365145228,0.985611510791367,0.288381742738589,1.97122302158273,137
"164","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.284232365145228,0.985611510791367,0.288381742738589,1.97122302158273,137
"165","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.284232365145228,0.985611510791367,0.288381742738589,1.97122302158273,137
"69","{bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.280082987551867,0.985401459854015,0.284232365145228,1.97080291970803,135
"11","{clumpThickness=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.278008298755187,0.985294117647059,0.282157676348548,1.97058823529412,134
"146","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.278008298755187,0.985294117647059,0.282157676348548,1.97058823529412,134
"136","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.275933609958506,0.985185185185185,0.280082987551867,1.97037037037037,133
"145","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.275933609958506,0.985185185185185,0.280082987551867,1.97037037037037,133
"154","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.273858921161826,0.985074626865672,0.278008298755187,1.97014925373134,132
"76","{marginalAdhesion=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.271784232365145,0.984962406015038,0.275933609958506,1.96992481203007,131
"192","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.267634854771784,0.984732824427481,0.271784232365145,1.96946564885496,129
"194","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.267634854771784,0.984732824427481,0.271784232365145,1.96946564885496,129
"186","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.265560165975104,0.984615384615385,0.269709543568465,1.96923076923077,128
"179","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.263485477178423,0.984496124031008,0.267634854771784,1.96899224806202,127
"142","{singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.261410788381743,0.984375,0.265560165975104,1.96875,126
"190","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.261410788381743,0.984375,0.265560165975104,1.96875,126
"134","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.259336099585062,0.984251968503937,0.263485477178423,1.96850393700787,125
"189","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.257261410788382,0.984126984126984,0.261410788381743,1.96825396825397,124
"51","{clumpThickness=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.255186721991701,0.984,0.259336099585062,1.968,123
"151","{marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.253112033195021,0.983870967741935,0.257261410788382,1.96774193548387,122
"176","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.253112033195021,0.983870967741935,0.257261410788382,1.96774193548387,122
"56","{clumpThickness=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.25103734439834,0.983739837398374,0.255186721991701,1.96747967479675,121
"141","{uniformityCellShape=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.25103734439834,0.983739837398374,0.255186721991701,1.96747967479675,121
"52","{clumpThickness=Anormal,uniformityCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.24896265560166,0.983606557377049,0.253112033195021,1.9672131147541,120
"150","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.24896265560166,0.983606557377049,0.253112033195021,1.9672131147541,120
"50","{clumpThickness=Anormal,uniformityCellShape=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.246887966804979,0.983471074380165,0.25103734439834,1.96694214876033,119
"175","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.246887966804979,0.983471074380165,0.25103734439834,1.96694214876033,119
"47","{clumpThickness=Anormal,uniformityCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.244813278008299,0.983333333333333,0.24896265560166,1.96666666666667,118
"63","{clumpThickness=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.240663900414938,0.983050847457627,0.244813278008299,1.96610169491525,116
"25","{uniformityCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.358921161825726,0.982954545454545,0.365145228215768,1.96590909090909,173
"49","{clumpThickness=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.238589211618257,0.982905982905983,0.242738589211618,1.96581196581197,115
"55","{clumpThickness=Anormal,uniformityCellShape=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.238589211618257,0.982905982905983,0.242738589211618,1.96581196581197,115
