"rules","support","confidence","coverage","lift","count"
"10","{uniformityCellShape=Normal} => {class=Benigno}",0.473029045643154,0.876923076923077,0.539419087136929,1.75384615384615,228
"57","{marginalAdhesion=Normal,singleEpithCellSize=Anormal} => {class=Maligno}",0.360995850622407,0.865671641791045,0.41701244813278,1.73134328358209,174
"81","{normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.464730290456432,0.864864864864865,0.537344398340249,1.72972972972973,224
"82","{marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.475103734439834,0.864150943396226,0.549792531120332,1.72830188679245,229
"12","{uniformityCellSize=Normal} => {class=Benigno}",0.485477178423237,0.863468634686347,0.562240663900415,1.72693726937269,234
"79","{marginalAdhesion=Normal,blandChromatin=Normal} => {class=Benigno}",0.477178423236515,0.858208955223881,0.556016597510373,1.71641791044776,230
"11","{bareNuclei=Normal} => {class=Benigno}",0.470954356846473,0.856603773584906,0.549792531120332,1.71320754716981,227
"228","{clumpThickness=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.462655601659751,0.84469696969697,0.547717842323652,1.68939393939394,223
"13","{blandChromatin=Normal} => {class=Benigno}",0.479253112033195,0.83695652173913,0.572614107883817,1.67391304347826,231
"14","{normalNucleoli=Normal} => {class=Benigno}",0.479253112033195,0.830935251798561,0.576763485477178,1.66187050359712,231
"83","{clumpThickness=Normal,mitoses=Normal} => {class=Benigno}",0.464730290456432,0.808664259927798,0.574688796680498,1.6173285198556,224
"56","{singleEpithCellSize=Anormal,mitoses=Normal} => {class=Maligno}",0.238589211618257,0.804195804195804,0.296680497925311,1.60839160839161,115
